seed,sample_id,split,y0,y1,y2,y3,y4,y5,y6
1,access_control__buggy_18,train,1,0,0,0,0,0,0
1,buggy_380x767385821ba49a86c343ea9d674702a9177ab816_FixedSupplyToken_balanceOf,train,0,0,0,0,0,1,0
1,buggy_30xbf8d8f1242b95dfbae532af6b0f4463905415cc1_ERC20_balanceOf,train,0,0,0,1,0,0,0
1,0xd5967fed03e85d1cce44cab284695b41bc675b5c0xd90dd9aeff7a347112dd07a892a52dd2d5627877_SafeMath_mod,train,0,0,0,0,0,0,1
1,0x066128b9f7557b5398db3d4ed141f2e64245ffa1,train,0,0,0,0,0,0,0
1,etherbank0x6669c10955f8f3a64025ae9793b9a92e777d628d_Ownable_Ownable,train,0,0,0,0,1,0,0
1,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc90x6f6f03c58beddb31a62a2f7830afad97414277d1_ERC20Detailed_decimals,train,0,0,0,0,0,0,1
1,lotto0xef11dcd9f162207d4e751d9afbdea3cb78e6efc1_Ownable_Ownable,train,0,0,0,0,0,0,1
1,rubixi,train,1,0,0,0,0,0,0
1,uncheck__buggy_39,train,0,0,0,0,0,0,1
1,buggy_40x1863d1351fc3003f1ad361939248e3a3a114958e_SafeMath_mod,train,0,0,0,1,0,0,0
1,buggy_190x97472ce862fc811ecbed9f3123e1dbf55fe40c9b_StandardToken_approve,train,0,0,0,1,0,0,0
1,0xbaa3de6504690efb064420d89e871c27065cdd520x5e2cdfaaa35273bb4c1ca9c3c8f335af1b1bf4b7_ERC20_totalSupply,train,0,0,0,0,0,0,1
1,0x2972d548497286d18e92b5fa1f8f9139e5653fd20x1f32ef0dc9fecdd72f18bb834fa0d16be5768b41_Ownable_Ownable,train,0,0,0,0,0,0,1
1,integer_overflow_minimal0x6b05fb952c2c986c2e005d29e33dbc48d07b7577_Ownable_owner,train,0,1,0,0,0,0,0
1,0xa46edd6a9a93feec36576ee5048146870ea2c3ae0xa1b85dbba00f8d99ad1da05010fcc9e92c4aec60_SafeMath_min256,train,0,0,0,0,0,0,1
1,uncheck__buggy_31,train,0,0,0,0,0,0,1
1,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc90x28323c7ac931c12425973800fc26854e486da9b0_PriceCalculator_PriceCalculator,train,0,0,0,0,0,0,1
1,auction0x676abde481967851b0c28e81bde8561e756d75e8_Ownable_Ownable,train,0,0,1,0,0,0,0
1,buggy_110xb70e23a235eb97a5397261be9a85de73eba212c1_SafeMath_div,train,0,0,1,0,0,0,0
1,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,train,0,0,0,0,0,0,1
1,0x7d5a7a974ea07bfedddc2a15297189089be071b6,train,0,0,0,0,0,0,0
1,buggy_270xe25789d1b6f8eed8e421ba6aa9a8c2416efcc229_Ownable_owner,train,0,1,0,0,0,0,0
1,buggy_110xc350e846e2c57f9eece90febc253d14c8080871b_ERC20_balanceOf,train,0,0,0,0,1,0,0
1,buggy_240x252e0920894274a44f3076176450fce10264b9fb_Pausable_paused,train,1,0,0,0,0,0,0
1,buggy_260x1145b0c70dbba351c52a8d25db9c3dbe1aec08b5_SafeMath_mul,train,0,0,0,0,0,0,1
1,access_control__buggy_29,train,1,0,0,0,0,0,0
1,buggy_270x2c72ee35637cb6df00f8c07595b564a05f667006_SafeMath_div,train,0,1,0,0,0,0,0
1,0x2c8826775fb4d5c883fba7c2ffa0ef0854dd9529,train,0,0,0,0,0,0,0
1,buggy_240x46cc7ec70746f4cbd56ce5fa9bb7d648398eaa5c_SafeMath_mul,train,1,0,0,0,0,0,0
1,buggy_380x395d3d67f3ef6c626da4a06a7bffecfc4f089b78_SerenityTeamAllocator_unlock,train,0,0,0,0,0,1,0
1,buggy_110x0f02e27745e3b6e9e1310d19469e2b5d7b5ec99a_ERC20_allowance,train,1,0,0,0,0,0,0
1,lottopollo0xd2425561799564001f13bc7586936a702675dc70_TCT_balanceOf,train,0,0,0,0,0,1,0
1,0x6e09b7d6c08bbc5327892013c07b44169e8a9a7c,train,0,0,0,0,0,0,0
1,buggy_40xc6003a33f7464d6e6c1dc17344a75a9952187541_Lockable_lockedPeriod,train,0,0,0,1,0,0,0
1,0x6a6b391ba6c00418d0ece1177c357c2bd4e894f6,train,0,0,0,0,0,0,0
1,simple_suicide0x07536201e0c4c7751c9cfed79f1bf5dba4772c9e_Sign_destroy,train,1,0,0,0,0,0,0
1,0x5dd0815a4cf119ad91ba045bbbf879f3f7de3c68,train,0,0,0,0,0,0,0
1,buggy_280xf8d1254fc324d2e75a5a37f5bd4ca34a20ef460d_BasicToken_balanceOf,train,0,1,0,0,0,0,0
1,buggy_110xc96df921009b790dffca412375251ed1a2b75c60_ERC20_balanceOf,train,0,0,0,0,1,0,0
1,arithmetic__buggy_14,train,0,1,0,0,0,0,0
1,buggy_240x521d47adbf9fa743c593219685cf19952d6a0601_ERC20_balanceOf,train,1,0,0,0,0,0,0
1,etherbank0x76d376f1da5335b83d0d16870053b6533d1b18c8_SafeMath_safeDiv,train,0,0,0,0,1,0,0
1,access_control__buggy_24,train,1,0,0,0,0,0,0
1,buggy_140x8da10d1d4e03cd2459ebafb91439a9eba1cef42e_SafeMath_safeDiv,train,0,0,0,0,0,1,0
1,buggy_280xc71ac06a50fa9a33e4308b44df45928d64a76a6d_SafeMath_mod,train,0,1,0,0,0,0,0
1,buggy_430xe444e45b50a5aa8e295b4dd3b4c6436ea59e2818_ERC20_allowance,train,0,1,0,0,0,0,0
1,arithmetic__buggy_48,train,0,1,0,0,0,0,0
1,buggy_120x4a57e687b9126435a9b19e4a802113e266adebde_Ownable_Ownable,train,0,0,0,0,0,1,0
1,0x98b89a9947a668c1baa48382de7f4a952ef37b53,train,0,0,0,0,0,0,0
1,buggy_430x13339fd07934cd674269726edf3b5ccee9dd93de_ERC20_balanceOf,train,0,0,0,1,0,0,0
1,buggy_260x18ae6bc100ac9ef701c14562e1b812393a86a8e8_InGRedientToken_,train,0,1,0,0,0,0,0
1,0x4b6ddb08e3ca085dd52266e7fd8ec91010f6f8b5,train,0,0,0,0,0,0,0
1,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c0xcd5070939c1310249c034bd8eae42c0f0dfe327f_SvelteyCoin_allowance,train,0,0,0,0,0,0,1
1,buggy_380x9272fd58aba57f4b73049d719abc9053cebfa679_SafeMath_div,train,0,0,1,0,0,0,0
1,buggy_240xd7ba91b3ede1698a7d1f991d7d5bd9c0c8995a58_Zero_notZero,train,0,0,0,0,0,0,1
1,buggy_380x404acb05b709eb5a81d08183b24080c7446875ee_SafeMath_safeDiv,train,1,0,0,0,0,0,0
1,buggy_40xe0cf47de7cefffd753a3fb95170dc5a4c018e3f5_SafeMath_safeDiv,train,0,1,0,0,0,0,0
1,buggy_260x57ffa14de96e7a761750fdf41c9496214a6dca2a_SafeMath_mul,train,1,0,0,0,0,0,0
1,front_running__buggy_3,train,0,0,0,1,0,0,0
1,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc90x6dc05497f0b087c7692816e6acaa8bdda73907fc_ERC20_totalSupply,train,0,0,0,0,0,0,1
1,0x1ce00ddca2854ff2ddc7962575c49d2ba9c1243a,train,0,0,0,0,0,0,0
1,front_running__buggy_23,train,0,0,0,1,0,0,0
1,uncheck__buggy_35,train,0,0,0,0,0,0,1
1,arithmetic__buggy_3,train,0,1,0,0,0,0,0
1,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,train,0,0,0,0,0,0,0
1,buggy_240xf36c6876ba6ec35bb0c004fc3a2879cb9586a173_SafeMath_mul,train,0,1,0,0,0,0,0
1,buggy_440x4973eda29d48cf5e46065ce5d77c9b9f148a44cf_SafeMath_mul,train,0,0,0,1,0,0,0
1,buggy_140x17070be71f8082767509aa4552e0ded11bd667ec_SafeMath_div,train,0,1,0,0,0,0,0
1,buggy_230x13cb835c47782dad075ce7faa1f8439b548b712d_LENS_allowance,train,0,0,1,0,0,0,0
1,reentrancy_dao0x7d6d887c4078e6634102329f41725d21c0756aae_ZoologicalGarden_allowance,train,0,0,0,0,1,0,0
1,buggy_40x2a3a07d241eda9d573a6b666e9fc359666cf7b39_SafeMath_mod,train,0,0,1,0,0,0,0
1,0x7fbd92f49f6f9b4f9b3b4d18761b0deb7253a8bf,train,0,0,0,0,0,0,0
1,0xebed6da3e9355f1aa402f976c054db7bc16be7e0,train,0,0,0,0,0,0,0
1,buggy_110xa08d1762538439848b71a39cfef7f0454f1176ed_SafeMath_mul,train,0,0,0,0,0,0,1
1,reentrancy__buggy_29,train,0,0,0,0,1,0,0
1,odds_and_evens0x7332077db22f7c1df320e757a77e8871377976da_MiningRigFarmer_MiningRigFarmer,train,0,0,0,1,0,0,0
1,0xa04ebf9bf9994ec776b6e8621b8ac75e32767dcd,train,0,0,0,0,0,0,0
1,0xf1f64f6b8e17dd68c1db10b0eed3d2541a6c09ab,train,0,0,0,0,0,0,0
1,reentrance0x9e86da479dfdbc618d0a46759555154bdb06d06d_SafeMath_safeMul,train,0,0,0,0,1,0,0
1,buggy_110x8a5b23b095e7ed34c2a7acbb2fa9e686298614f8_SafeMath_safeDiv,train,0,1,0,0,0,0,0
1,access_control__buggy_30,train,1,0,0,0,0,0,0
1,0x2a24e8e824d4e92f397008c99dc9469e0c4c40cf,train,0,0,0,0,0,0,0
1,0x9ecc1e438655e1dd724283f9bd3ded379cb6ca37,train,0,0,0,0,0,0,0
1,reentrancy_simple0x1beb353fa1e215457ff16fceec07f7eab9f06565_EscrowWallet_Decline,train,0,0,0,0,1,0,0
1,reentrancy__buggy_48,train,0,0,0,0,1,0,0
1,reentrancy__buggy_39,train,0,0,0,0,1,0,0
1,time_manipulation__buggy_16,train,0,0,0,0,0,1,0
1,front_running__buggy_38,train,0,0,0,1,0,0,0
1,0x341ffd5852614e6a9189dc2931cb7ec3f10605b0,train,0,0,0,0,0,0,0
1,0x87ab739464881af0011052d4ca0b0d657e8c3b48,train,0,0,0,0,0,0,0
1,buggy_190xc760721eb65aa6b0a634df6a008887c48813ff63_SafeMath_mul,train,0,0,0,0,1,0,0
1,buggy_430x3a2b6134526b4fd9b3c33adc8d4d2927a6f5bb63_Pausable_paused,train,0,1,0,0,0,0,0
1,front_running__buggy_45,train,0,0,0,1,0,0,0
1,integer_overflow_mapping_sym_10x081528cdadfca02b74dae6547d04d391c9a698fb_test_transfer,train,0,1,0,0,0,0,0
1,buggy_230x5ac203c782fe5b74ece9cb4ed13b0597bb5c872e_SafeMath_mod,train,0,1,0,0,0,0,0
1,buggy_30x2f7e7e8029e1c4d4280122fe74f7453bee0ddee1_ICashToken_allowance,train,1,0,0,0,0,0,0
1,buggy_150xd5ca9646cf0fc525c1631320e8d78968774f7aeb_AbstractToken_balanceOf,train,0,0,0,0,0,0,1
1,0x5ecc6c247b385d097d5d81c8bb7e879889905589,train,0,0,0,0,0,0,0
1,buggy_10x9212d24bcfb04ea8d416010f2c91d7c0f1f9eb77_Ownable_owner,train,0,0,0,0,0,0,1
1,mishandled0x34d264fadcae674c4aaea6d795b4d1448feb038b_StandardToken_allowance,train,0,0,0,0,0,0,1
1,lotto0xd0d5dab67e8470b785b9c19b11d831a3b07d3709_Ownable_owner,train,0,0,0,0,0,0,1
1,0x9e17d13b638fc9f0ca941d4fe1c3e4da827cece1,train,0,0,0,0,0,0,0
1,buggy_280x4fa3ecf14b8c66215b5e9110d5a13da8f71c5e60_SafeMath_div,train,0,0,0,0,0,1,0
1,0xaffdbbbdd400bb780dea5307b39187d1e9edc1cc,train,0,0,0,0,0,0,0
1,0xd648801ac646e5b6c1c8f403218b80e0d275274d,train,0,0,0,0,0,0,0
1,buggy_320x48271aa08d6309895447c067e728e8b140ddf2b4_ERC20_allowance,train,0,0,0,0,0,0,1
1,0x52d2e0f9b01101a59b38a3d05c80b7618aeed9840x7fecab617c868bb5996d99d95200d2fa708218e4_SafeMath_sub,train,0,0,0,0,0,0,1
1,buggy_380xd648801ac646e5b6c1c8f403218b80e0d275274d_BasicToken_balanceOf,train,0,0,0,0,0,1,0
1,0x2972d548497286d18e92b5fa1f8f9139e5653fd20xe53c484ed5d4dcda17b289132e036d53180e8fa5_SafeMath_div,train,0,0,0,0,0,0,1
1,buggy_260x616a74e4895bfe762da00b95877f25bef0d0d3c8_SafeMath_mul,train,1,0,0,0,0,0,0
1,integer_overflow_multitx_onefunc_feasible0x7421c18f8ea6245cf1242c335daf2659927014fa_PingContract_pingBlock,train,0,1,0,0,0,0,0
1,0xbb97e381f1d1e94ffa2a5844f6875e6146981009,train,0,0,0,0,0,0,0
1,buggy_440xf000ca9fbb684bfa2f5f8b36fdf222970fc93763_StandardToken_approve,train,0,0,0,0,1,0,0
1,buggy_110x46cc7ec70746f4cbd56ce5fa9bb7d648398eaa5c_REALT_totalSupply,train,0,0,0,1,0,0,0
1,buggy_20xd823721f953c2b8b745db8f1d4c652433e528037_Bussiness_,val,0,0,1,0,0,0,0
1,reentrancy_cross_function,val,0,0,0,0,1,0,0
1,buggy_280x469202bb405f940cd908ddbc28155a70703a4840_SafeMath_div,val,0,0,0,0,0,1,0
1,buggy_280x1a9ecb05376bf8bb32f7f038a845dbafb22041cd_Mono_allowance,val,0,0,0,0,0,0,1
1,buggy_30x5edf5432c6dc5b42c9ec01fa9443c3ac89ca9686_SafeMath_div,val,0,0,0,0,1,0,0
1,reentrancy__buggy_26,val,0,0,0,0,1,0,0
1,odds_and_evens0xd69b45172657b88f414cf5eb8941b52ac4ae55db_ERC20_balanceOf,val,0,0,0,1,0,0,0
1,buggy_270x8fc918368f312ba045495fe67e133a43c67b4bab_BasicToken_totalSupply,val,1,0,0,0,0,0,0
1,buggy_150xdf22da9a8c1d80095175ae601d182a734923f01a_AbstractToken_,val,0,1,0,0,0,0,0
1,integer_overflow_mapping_sym_10xbf5ec0ad2f5ea26530c70dd534d6c82a91e56da6_SafeERC20_safeTransferFrom,val,0,1,0,0,0,0,0
1,reentrancy_dao0x866396fb9860e2e4ab6e795eba75052e2a6bceeb_SafeMath_div,val,0,0,0,0,1,0,0
1,0xf29ebe930a539a60279ace72c707cba851a57707,val,0,0,0,0,0,0,1
1,0xf6c9ba140b47d336b0c16c87642a83cacd44857e,val,0,0,0,0,0,0,0
1,0xb7d9372dbcedffd7b58a15516e0b156204b764a8,val,0,0,0,0,0,0,0
1,0x610495793564aed0f9c7fc48dc4c7c9151d34fd60x7f9ccc73e75ad4e1b5d931dbe77c11328860ef47_Pausable_paused,val,0,0,0,0,0,0,1
1,0x2a77bf0239c625a0319e21607d6e9093a38b6eed,val,0,0,0,0,0,0,0
1,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b1520xcf1f116947ba657dcc9fbab294d2d8cd4b12c362_database_get_presale_iconiq_arbits_per_ether,val,0,0,0,0,0,0,1
1,buggy_110x469202bb405f940cd908ddbc28155a70703a4840_ERC20_balanceOf,val,0,0,0,1,0,0,0
1,front_running__buggy_26,val,0,0,0,1,0,0,0
1,buggy_440xb70e23a235eb97a5397261be9a85de73eba212c1_ERC20_totalSupply,val,1,0,0,0,0,0,0
1,front_running__buggy_30,val,0,0,0,1,0,0,0
1,simple_suicide0xa987a1fb978abb7c17201a84efbe828d5c66264d_Ownable_Ownable,val,1,0,0,0,0,0,0
1,insecure_transfer0xacac2019b9c3b100ed78a61208dcb64db4a60e44_Ownable_owner,val,0,1,0,0,0,0,0
1,buggy_30xfe60cef62294f4efb43ab65b47558113cbe19fbc_ERC20Detailed_decimals,val,0,0,0,0,0,1,0
1,0x77a4a5b3007efa19b5d049b914a1271367e27fe4,val,0,0,0,0,0,0,0
1,uncheck__buggy_40,val,0,0,0,0,0,0,1
1,arithmetic__buggy_43,val,0,1,0,0,0,0,0
1,buggy_400xf8d142c7cd9b9d5abf6c449307de40adb8a17b38_SafeMath_mul,val,0,1,0,0,0,0,0
1,buggy_280x2c72ee35637cb6df00f8c07595b564a05f667006_SafeMath_mod,val,0,0,1,0,0,0,0
1,0xbb2ac7e354c2b95ffa58ede51832a443129bb51f,val,0,0,0,0,0,0,0
1,buggy_270x2ef54146f130d428df4ff57775439ca5bae36bac_SafeMath_mul,val,1,0,0,0,0,0,0
1,arithmetic__buggy_18,val,0,1,0,0,0,0,0
1,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,val,0,0,0,0,0,0,1
1,0x11b57f39f5a42eff60144b333a4d7d58e40297a4,val,0,0,0,0,0,0,0
1,buggy_200x5d64170c575be26c16008d49abe98ede2ec199af_SafeMath_safeDiv,val,0,0,0,0,0,1,0
1,buggy_380xc6003a33f7464d6e6c1dc17344a75a9952187541_Lockable_lockedBalance,val,1,0,0,0,0,0,0
1,buggy_270x1863d1351fc3003f1ad361939248e3a3a114958e_SafeMath_mod,val,0,0,0,0,1,0,0
1,0x109e726df6f2fe1aaf0ca306e1582d305614075b,val,0,0,0,0,0,0,0
1,dos__buggy_29,val,0,0,1,0,0,0,0
1,dos__buggy_4,val,0,0,1,0,0,0,0
1,buggy_230x616a74e4895bfe762da00b95877f25bef0d0d3c8_BasicToken_balanceOf,val,0,0,0,1,0,0,0
1,uncheck__buggy_48,val,0,0,0,0,0,0,1
1,0x81171df8191b837eb73bdbefc573b2a3047b61ff,val,0,0,0,0,0,0,0
1,dos__buggy_11,val,0,0,1,0,0,0,0
1,access_control__buggy_47,val,1,0,0,0,0,0,0
1,uncheck__buggy_47,val,0,0,0,0,0,0,1
1,arithmetic__buggy_26,val,0,1,0,0,0,0,0
1,0x7c62787ffc3f49e7897dab3d0efc11606ae41f08,val,0,0,0,0,0,0,0
1,buggy_280x6b9d46a223ffa343f8b14d855a8314b0eff7fcb7_FormSI060719_balanceOf,val,0,0,0,1,0,0,0
1,arithmetic__buggy_17,val,0,1,0,0,0,0,0
1,buggy_30xe0cf47de7cefffd753a3fb95170dc5a4c018e3f5_AbstractToken_,val,0,0,0,1,0,0,0
1,0x2972d548497286d18e92b5fa1f8f9139e5653fd20x5985e21f48b47ec33e19a40549f60d3ef7a797f8_ProofOfExistence_publishTopTimeBeat,val,0,0,0,0,0,0,1
1,dos_address0x1beb353fa1e215457ff16fceec07f7eab9f06565_EscrowWallet_Approve,val,0,0,1,0,0,0,0
1,0xfa569aa11509e62e9b5ad5125e5f2bb2f4a7dd07,val,0,0,0,0,0,0,0
1,buggy_430x697fc9371a33a98078543b777ca7d5c8009d6d0b_Math_min64,val,0,0,1,0,0,0,0
1,roulette,val,0,0,0,0,0,1,0
1,arithmetic__buggy_9,val,0,1,0,0,0,0,0
1,0x2972d548497286d18e92b5fa1f8f9139e5653fd20x73fadd839ccc9097bbcc87e1f9af56157bc47dde_SafeMath_div,val,0,0,0,0,0,0,1
1,integer_overflow_minimal,val,0,1,0,0,0,0,0
1,0x0be4a987fd8dcbd2fff64ba4131d3a208307f667,val,0,0,0,0,0,0,0
1,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,val,0,0,0,0,0,0,1
1,buggy_140x11afe7fa792589dd1236257f99ba09f510460ad9_SafeMath_mul,val,0,0,0,1,0,0,0
1,integer_overflow_mul0x489bd62059e03966af9bb17b1d06cf799dabf820_SafeMath_safeMul,val,0,1,0,0,0,0,0
1,tokensalechallenge,val,0,1,0,0,0,0,0
1,0xe8b1b40f2d307bce891833f46eef1f69560e6926,val,0,0,0,0,0,0,0
1,buggy_230x9d7bb267cca4c33caaa8dfe3ad05bf6b61eef538_SafeMath_mul,val,0,1,0,0,0,0,0
1,buggy_240x746dda2ea243400d5a63e0700f190ab79f06489e_SafeMath_div,val,1,0,0,0,0,0,0
1,0x59d8c5a3e2d25a550e294d82dfb2a3128d324bbc,val,0,0,0,0,0,0,0
1,reentrancy__buggy_43,val,0,0,0,0,1,0,0
1,buggy_240x420167d87d35c3a249b32ef6225872fbd9ab85d2_SafeMath_mod,val,0,1,0,0,0,0,0
1,0x36a84dd5c8a606f44dc504aa3859b097083d631d,val,0,0,0,0,0,0,0
1,arithmetic__buggy_4,val,0,1,0,0,0,0,0
1,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,val,0,0,0,0,0,0,1
1,buggy_230xb4450f8048dd4eaa6e24b6fdb4f8328b22b61bef_SafeMath_mul,val,1,0,0,0,0,0,0
1,0x4a57e687b9126435a9b19e4a802113e266adebde,val,0,0,0,0,0,0,0
1,wallet_02_refund_nosub,val,1,0,0,0,0,0,0
1,buggy_260x685bd934b371f2ee4894225064d937a57fb03974_SafeMath_mul,val,0,0,0,0,1,0,0
1,lottopollo0xd7408546678406f239410acc4f5ac5ca1b633ce5_DragonFarmer_getMyIceDragon,val,0,0,0,0,0,1,0
1,buggy_380x65565ae3ef290215c87e956065a451e4b40e1823_TokenTimelock_beneficiary,val,0,1,0,0,0,0,0
1,uncheck__buggy_34,val,0,0,0,0,0,0,1
1,etherbank0xa77cf14e0bda66f94873498ed15e1eaf183d2fd0_EtherCartel_getFreeShrimp,val,0,0,0,0,1,0,0
1,buggy_10x6b05fb952c2c986c2e005d29e33dbc48d07b7577_SafeMath_safeDiv,val,0,0,0,0,0,0,1
1,buggy_40xebcd0ea69b0f2b9bb23021348e9e31517340073f_SafeMath_div,val,0,0,0,0,1,0,0
1,ether_lotto0x03b267325193fd0c15ca0d2a693e54213c2afcb6_ERC20Token_balanceOf,val,0,0,0,0,0,1,0
1,auction0xbfe760f6a6746a3bf51df942660c56cd9a94fa08_SafeMath_div,val,0,0,1,0,0,0,0
1,insecure_transfer,val,0,1,0,0,0,0,0
1,buggy_400xde960de55c59c3fd139c792564329523531f1e18_SafeMath_div,val,0,0,1,0,0,0,0
1,dos__buggy_45,val,0,0,1,0,0,0,0
1,uncheck__buggy_43,val,0,0,0,0,0,0,1
1,0xeec8516af05bc9b34c1c8d0e25989bddab2e7bd9,val,0,0,0,0,0,0,0
1,0x2972d548497286d18e92b5fa1f8f9139e5653fd2,val,0,0,0,0,0,0,1
1,0xd5967fed03e85d1cce44cab284695b41bc675b5c0xf0f9f4d63b7dd586e6b07806b0f39cc9cd7e9490_BasicToken_balanceOf,val,0,0,0,0,0,0,1
1,buggy_380x794d1d86685d45f9297c2fe80f295aa7f8285bb4_SafeMath_div,val,0,0,0,0,0,1,0
1,0x1105536cc57be95a126e05c80262252b8c9998db,val,0,0,0,0,0,0,0
1,buggy_110x000c100050e98c91f9114fa5dd75ce6869bf4f53_ERC20Detailed_decimals,val,1,0,0,0,0,0,0
1,0x14c5d62466aa3f925f4b007ef2614435795160dd,val,0,0,0,0,0,0,0
1,buggy_40x06a6fc23e6ec8a2b2aeeefd70d772dc3d6b45010_SafeMath_div,val,1,0,0,0,0,0,0
1,arithmetic__buggy_32,val,0,1,0,0,0,0,0
1,dos_number,val,0,0,1,0,0,0,0
1,buggy_140x198482924b5ed2c8dd5a0c824fcd618c6b49e6e8_Owned_acceptOwnership,val,0,0,0,0,1,0,0
1,0x89c1b3807d4c67df034fffb62f3509561218d30b,val,0,0,0,0,0,0,1
1,buggy_140x7b3bd25abdf9ad61db39f645738c7b0f38e51d9f_SafeMath_div,val,0,1,0,0,0,0,0
1,access_control__buggy_31,val,1,0,0,0,0,0,0
1,buggy_400x6b9d46a223ffa343f8b14d855a8314b0eff7fcb7_SafeMath_mul,val,0,0,0,1,0,0,0
1,buggy_280x5ecb025e51415dba9fd272c551076357cf4069f5_Owned_acceptOwnership,val,0,0,0,0,0,1,0
1,buggy_380x17070be71f8082767509aa4552e0ded11bd667ec_SafeMath_mul,val,0,0,0,0,0,1,0
1,buggy_240x9e92ead7ea826c174cd6a05d172375db60df188d_RadToken_allowance,val,0,1,0,0,0,0,0
1,0x189b0fb25ff4f478efec9ef952ecaa086289a770,val,0,0,0,0,0,0,0
1,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,val,0,0,0,0,0,0,1
1,buggy_440x39f5be9f4b18830c9bb17cfdb045a4724c3d3b28_MCCIT_totalSupply,val,0,0,0,0,1,0,0
1,dos__buggy_20,val,0,0,1,0,0,0,0
1,buggy_260x8fc918368f312ba045495fe67e133a43c67b4bab_BasicToken_balanceOf,val,0,0,0,0,0,0,1
1,buggy_430x0f02e27745e3b6e9e1310d19469e2b5d7b5ec99a_ERC20_allowance,val,0,0,0,1,0,0,0
1,buggy_230x404acb05b709eb5a81d08183b24080c7446875ee_SafeMath_safeDiv,val,0,1,0,0,0,0,0
1,buggy_190x64c7da318530f02f36225107786ab6963bf6add8_CloudToken_burnFrom,val,0,0,1,0,0,0,0
1,0xf36c6876ba6ec35bb0c004fc3a2879cb9586a173,val,0,0,0,0,0,0,0
1,uncheck__buggy_230xcda50305e75b01894dad90be684eb2d6f1c5b0e7_SafeMath_mul,val,0,0,0,0,0,0,1
1,reentrancy_dao0x76d376f1da5335b83d0d16870053b6533d1b18c8_Ownable_owner,val,0,0,0,0,1,0,0
1,0xec329ffc97d75fe03428ae155fc7793431487f63,val,0,0,0,0,0,0,1
1,0xf29ebe930a539a60279ace72c707cba851a577070x388e1a3249a93932ee9c84b8fecde2a0492228f9_ERC20_balanceOf,val,0,0,0,0,0,0,1
1,0x524960d55174d912768678d8c606b4d50b79d7b10x67793426747f8c79332520c1291c4fc6443c8407_CELLCrowdsale_setStartDate,val,0,0,0,0,0,0,1
1,buggy_20xce5114d7fa8361f0c088ee26fa3a5446c4a1f50b_Ownable_owner,val,0,1,0,0,0,0,0
1,buggy_280x66ffaace6abfc6916b105eb79774bcd5402fcbb2_SafeMath_safeDiv,val,0,0,0,0,1,0,0
1,access_control__buggy_26,val,1,0,0,0,0,0,0
1,0x8cdd0cd56ae24422382c4a6ffef382732f43fe4c,val,0,0,0,0,0,0,0
1,buggy_170x00fc270c9cc13e878ab5363d00354bebf6f05c15_VNXLU_decimals,val,0,0,0,0,0,1,0
1,buggy_11buggy_140x309a758f5f33bd4418876b32d38c8d15c59c7799_Controller_Owner_SafeMath_mod,val,0,1,0,0,0,0,0
1,buggy_190xff02b17386f94da201cff84a6a7482ec2c452ef3_ERC20_balanceOf,val,0,0,0,0,0,0,1
1,0x0da9326d7da81f8b19a8ec2d3255ab7076768c2d,val,0,0,0,0,0,0,0
1,buggy_40xf7be3fefee60736b7602bb75d5d0c6bdc1a88222_DanpiaTestTokens_allowance,val,0,0,0,0,0,0,1
1,0x104edd531d98e93def5d050ecbf10914a6fe1f89,val,0,0,0,0,0,0,0
1,0x5f5b176553e51171826d1a62e540bc30422c7717,val,0,0,0,0,0,0,0
1,0x524960d55174d912768678d8c606b4d50b79d7b10x908c72de29d1e1c384616468428cdb64877232a3_StandardToken_balanceOf,val,0,0,0,0,0,0,1
1,0x252e0920894274a44f3076176450fce10264b9fb,val,0,0,0,0,0,0,0
1,wallet_04_confused_sign,val,1,0,0,0,0,0,0
1,integer_overflow_10x676abde481967851b0c28e81bde8561e756d75e8_ModulumInvestorsWhitelist_ModulumInvestorsWhitelist,val,0,1,0,0,0,0,0
1,0x6ee10c4c566166135c8de574ce63f583afc6d2b2,val,0,0,0,0,0,0,0
1,access_control__buggy_20,val,1,0,0,0,0,0,0
1,mycontract,val,1,0,0,0,0,0,0
1,integer_overflow_10x4b33cd304467988a8ea1e5976bc1de3ad3ac782b_SafeMath_sub,val,0,1,0,0,0,0,0
1,access_control__buggy_11,test,1,0,0,0,0,0,0
1,buggy_110x2781246fe707bb15cee3e5ea354e2154a2877b16_ERC20_totalSupply,test,1,0,0,0,0,0,0
1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,test,0,0,0,0,0,0,0
1,reentrancy__buggy_17,test,0,0,0,0,1,0,0
1,buggy_430x3e159b739864768ecc80945670d3292d9c5bb14e_STONToken_,test,0,0,0,0,0,0,1
1,buggy_270x85d960d4a22c1da47e9f1272ee02f5d023b562fe_SafeMath_mod,test,0,1,0,0,0,0,0
